time;gFx;gFy;gFz;TgF
10.430759;-0.0129;-0.0149;1.0190;1.019
10.432131;-0.0137;-0.0147;1.0264;1.027
10.434027;-0.0127;-0.0125;1.0144;1.015
10.436228;-0.0129;-0.0129;1.0068;1.007
10.438172;-0.0117;-0.0120;0.9980;0.998
10.440300;-0.0112;-0.0100;1.0068;1.007
10.442619;-0.0100;-0.0098;1.0122;1.012
10.444353;-0.0078;-0.0086;1.0185;1.019
10.446189;-0.0086;-0.0095;1.0163;1.016
10.448460;-0.0088;-0.0100;1.0046;1.005
10.450025;-0.0088;-0.0107;1.0034;1.003
10.452227;-0.0083;-0.0098;1.0073;1.007
10.454707;-0.0093;-0.0081;1.0149;1.015
10.457182;-0.0115;-0.0093;1.0105;1.011
10.457831;-0.0110;-0.0086;1.0066;1.007
10.459897;-0.0098;-0.0083;1.0063;1.006
10.464857;-0.0107;-0.0103;1.0149;1.015
10.465509;-0.0100;-0.0088;1.0188;1.019
10.466093;-0.0105;-0.0081;1.0185;1.019
10.469113;-0.0115;-0.0073;1.0137;1.014
10.470742;-0.0105;-0.0086;1.0061;1.006
10.473407;-0.0090;-0.0093;0.9992;0.999
10.474138;-0.0086;-0.0093;1.0007;1.001
10.477644;-0.0095;-0.0110;1.0168;1.017
10.492538;-0.0115;-0.0127;1.0266;1.027
10.493332;-0.0098;-0.0137;1.0237;1.024
10.493975;-0.0081;-0.0142;1.0036;1.004
10.494362;-0.0078;-0.0154;0.9904;0.991
10.494806;-0.0090;-0.0154;0.9929;0.993
10.495155;-0.0103;-0.0120;1.0095;1.010
10.495508;-0.0107;-0.0105;1.0193;1.019
10.495860;-0.0112;-0.0090;1.0303;1.030
10.496205;-0.0100;-0.0100;1.0163;1.016
10.496543;-0.0095;-0.0095;1.0034;1.003
10.501044;-0.0083;-0.0093;0.9907;0.991
10.501816;-0.0090;-0.0090;1.0010;1.001
10.502225;-0.0076;-0.0068;1.0102;1.010
10.504138;-0.0059;-0.0061;1.0183;1.018
10.506703;-0.0076;-0.0083;1.0168;1.017
10.508682;-0.0081;-0.0105;1.0127;1.013
10.511707;-0.0078;-0.0112;0.9985;0.999
10.512284;-0.0073;-0.0103;0.9922;0.992
10.514325;-0.0086;-0.0110;0.9951;0.995
10.517241;-0.0105;-0.0086;1.0107;1.011
10.517855;-0.0107;-0.0086;1.0154;1.015
10.520684;-0.0098;-0.0064;1.0083;1.008
10.522142;-0.0098;-0.0071;0.9953;0.995
10.523975;-0.0098;-0.0086;0.9926;0.993
10.527894;-0.0095;-0.0117;1.0022;1.002
10.528545;-0.0073;-0.0120;1.0154;1.015
10.530020;-0.0093;-0.0139;1.0156;1.016
10.532293;-0.0107;-0.0156;1.0032;1.003
10.534127;-0.0093;-0.0149;0.9939;0.994
10.535981;-0.0093;-0.0144;0.9978;0.998
10.537952;-0.0120;-0.0122;1.0137;1.014
10.539941;-0.0117;-0.0115;1.0178;1.018
10.541875;-0.0083;-0.0098;1.0078;1.008
10.544830;-0.0064;-0.0098;0.9961;0.996
10.547602;-0.0078;-0.0132;0.9968;0.997
10.548563;-0.0093;-0.0147;1.0075;1.008
10.550186;-0.0083;-0.0125;1.0159;1.016
10.552443;-0.0076;-0.0098;1.0156;1.016
10.554178;-0.0073;-0.0098;1.0124;1.013
10.556919;-0.0078;-0.0112;1.0095;1.010
10.558270;-0.0076;-0.0132;1.0061;1.006
10.560216;-0.0078;-0.0120;1.0071;1.007
10.562592;-0.0073;-0.0112;1.0083;1.008
10.568291;-0.0100;-0.0110;1.0071;1.007
10.569026;-0.0110;-0.0120;1.0039;1.004
10.570160;-0.0098;-0.0122;1.0029;1.003
10.571153;-0.0083;-0.0112;1.0061;1.006
10.572308;-0.0093;-0.0112;1.0100;1.010
10.575088;-0.0100;-0.0107;1.0151;1.015
10.575838;-0.0107;-0.0115;1.0161;1.016
10.583469;-0.0115;-0.0132;1.0129;1.013
10.584304;-0.0117;-0.0149;1.0041;1.004
10.584666;-0.0117;-0.0154;0.9970;0.997
10.585014;-0.0117;-0.0166;0.9978;0.998
10.586380;-0.0122;-0.0169;1.0083;1.008
10.589140;-0.0127;-0.0137;1.0154;1.016
10.592934;-0.0105;-0.0120;1.0137;1.014
10.593758;-0.0093;-0.0112;1.0080;1.008
10.607390;-0.0105;-0.0117;1.0075;1.008
10.608409;-0.0112;-0.0139;1.0132;1.013
10.608776;-0.0103;-0.0147;1.0122;1.012
10.609377;-0.0088;-0.0125;1.0110;1.011
10.609724;-0.0088;-0.0115;1.0129;1.013
10.610240;-0.0083;-0.0110;1.0127;1.013
10.610669;-0.0076;-0.0095;1.0085;1.009
10.611023;-0.0076;-0.0093;1.0051;1.005
10.611374;-0.0088;-0.0120;1.0032;1.003
10.621578;-0.0100;-0.0122;1.0029;1.003
10.622630;-0.0107;-0.0115;1.0014;1.002
10.623025;-0.0105;-0.0112;1.0049;1.005
10.623466;-0.0120;-0.0129;1.0203;1.020
10.624156;-0.0120;-0.0147;1.0266;1.027
10.624525;-0.0112;-0.0149;1.0239;1.024
10.624892;-0.0098;-0.0156;1.0105;1.011
10.626028;-0.0090;-0.0144;0.9990;0.999
10.629198;-0.0090;-0.0132;0.9966;0.997
10.630116;-0.0083;-0.0110;1.0007;1.001
10.632277;-0.0100;-0.0110;1.0124;1.013
10.634290;-0.0115;-0.0122;1.0176;1.018
10.635710;-0.0112;-0.0166;1.0188;1.019
10.638220;-0.0098;-0.0169;1.0151;1.015
10.640179;-0.0095;-0.0164;1.0054;1.006
10.641922;-0.0115;-0.0149;1.0046;1.005
10.644926;-0.0105;-0.0129;1.0083;1.008
10.647449;-0.0081;-0.0076;1.0124;1.012
10.648617;-0.0073;-0.0059;1.0127;1.013
10.651093;-0.0081;-0.0064;1.0122;1.012
10.652449;-0.0088;-0.0078;1.0068;1.007
10.654730;-0.0056;-0.0090;1.0014;1.001
10.656171;-0.0051;-0.0098;1.0019;1.002
10.658020;-0.0061;-0.0105;1.0068;1.007
10.660606;-0.0068;-0.0103;1.0095;1.010
10.663233;-0.0088;-0.0086;1.0075;1.008
10.663857;-0.0078;-0.0049;1.0046;1.005
10.665971;-0.0107;-0.0064;1.0102;1.010
10.667935;-0.0103;-0.0088;1.0144;1.014
10.671218;-0.0103;-0.0122;1.0161;1.016
10.673304;-0.0107;-0.0122;1.0119;1.012
10.678311;-0.0093;-0.0093;0.9975;0.998
10.681776;-0.0083;-0.0088;0.9958;0.996
10.682720;-0.0093;-0.0081;1.0005;1.001
10.683878;-0.0093;-0.0083;1.0159;1.016
10.684754;-0.0098;-0.0095;1.0212;1.021
10.685917;-0.0100;-0.0093;1.0183;1.018
10.686940;-0.0083;-0.0103;1.0073;1.007
10.697083;-0.0098;-0.0110;1.0039;1.004
10.700203;-0.0112;-0.0100;1.0034;1.004
10.701392;-0.0117;-0.0081;1.0105;1.011
10.702685;-0.0115;-0.0071;1.0141;1.014
10.703146;-0.0107;-0.0044;1.0166;1.017
10.703967;-0.0090;-0.0056;1.0063;1.006
10.704361;-0.0064;-0.0054;0.9997;1.000
10.704760;-0.0049;-0.0071;0.9941;0.994
10.705129;-0.0064;-0.0068;0.9963;0.996
10.706553;-0.0068;-0.0086;1.0075;1.008
10.708261;-0.0068;-0.0073;1.0119;1.012
10.718577;-0.0071;-0.0051;1.0073;1.007
10.719223;-0.0064;-0.0029;0.9961;0.996
10.719590;-0.0076;-0.0054;0.9936;0.994
10.719910;-0.0073;-0.0081;1.0010;1.001
10.720238;-0.0081;-0.0142;1.0178;1.018
10.720593;-0.0098;-0.0144;1.0124;1.013
10.721934;-0.0107;-0.0132;1.0014;1.002
10.724120;-0.0081;-0.0110;0.9841;0.984
10.726171;-0.0088;-0.0090;0.9944;0.994
10.735928;-0.0095;-0.0100;1.0061;1.006
10.736687;-0.0100;-0.0105;1.0239;1.024
10.737132;-0.0081;-0.0105;1.0234;1.024
10.737487;-0.0083;-0.0154;1.0102;1.010
10.737823;-0.0110;-0.0164;0.9956;0.996
10.738176;-0.0105;-0.0159;0.9922;0.992
10.739858;-0.0112;-0.0149;0.9985;0.999
10.741938;-0.0125;-0.0137;1.0161;1.016
10.744582;-0.0137;-0.0159;1.0227;1.023
10.745823;-0.0120;-0.0173;1.0173;1.018
10.749615;-0.0095;-0.0159;1.0083;1.008
10.750040;-0.0066;-0.0147;0.9924;0.993
10.752058;-0.0081;-0.0129;0.9944;0.994
10.754105;-0.0076;-0.0117;0.9992;0.999
10.755814;-0.0103;-0.0125;1.0117;1.012
10.757733;-0.0107;-0.0151;1.0188;1.019
10.759749;-0.0117;-0.0164;1.0154;1.016
10.764596;-0.0098;-0.0139;0.9970;0.997
10.765251;-0.0093;-0.0129;0.9882;0.988
10.765948;-0.0090;-0.0149;0.9917;0.992
10.772192;-0.0093;-0.0132;1.0083;1.008
10.772980;-0.0086;-0.0134;1.0151;1.015
10.773379;-0.0088;-0.0144;1.0122;1.012
10.774211;-0.0088;-0.0137;1.0010;1.001
10.777025;-0.0090;-0.0144;0.9973;0.997
10.779960;-0.0083;-0.0149;1.0005;1.001
10.780603;-0.0086;-0.0139;1.0132;1.013
10.781974;-0.0086;-0.0137;1.0183;1.018
10.784394;-0.0107;-0.0142;1.0132;1.013
10.786939;-0.0117;-0.0132;0.9980;0.998
10.789030;-0.0112;-0.0129;0.9946;0.995
10.791107;-0.0103;-0.0117;1.0036;1.004
10.792343;-0.0112;-0.0112;1.0124;1.013
10.795008;-0.0103;-0.0100;1.0256;1.026
10.798216;-0.0100;-0.0132;1.0168;1.017
10.800608;-0.0100;-0.0144;1.0063;1.006
10.813959;-0.0098;-0.0144;0.9904;0.991
10.817113;-0.0083;-0.0142;0.9934;0.994
10.818861;-0.0064;-0.0122;1.0027;1.003
10.820543;-0.0093;-0.0112;1.0249;1.025
10.822168;-0.0122;-0.0107;1.0290;1.029
10.824111;-0.0125;-0.0093;1.0112;1.011
10.824953;-0.0110;-0.0095;0.9841;0.984
10.826352;-0.0112;-0.0090;0.9780;0.978
10.827040;-0.0103;-0.0068;0.9944;0.994
10.827405;-0.0095;-0.0061;1.0225;1.023
10.827979;-0.0078;-0.0049;1.0281;1.028
10.828370;-0.0081;-0.0086;1.0217;1.022
10.828715;-0.0086;-0.0137;1.0010;1.001
10.829056;-0.0076;-0.0139;0.9924;0.993
10.829396;-0.0076;-0.0137;0.9887;0.989
10.829989;-0.0064;-0.0117;0.9951;0.995
10.834185;-0.0071;-0.0095;1.0129;1.013
10.835076;-0.0093;-0.0081;1.0161;1.016
10.836364;-0.0095;-0.0076;1.0117;1.012
10.838314;-0.0093;-0.0100;1.0054;1.005
10.840176;-0.0105;-0.0117;1.0095;1.010
10.842051;-0.0095;-0.0120;1.0119;1.012
10.848048;-0.0112;-0.0117;1.0115;1.012
10.848874;-0.0110;-0.0120;1.0075;1.008
10.849213;-0.0100;-0.0122;1.0061;1.006
10.850866;-0.0088;-0.0117;1.0080;1.008
10.851936;-0.0078;-0.0115;1.0105;1.011
10.854181;-0.0073;-0.0115;1.0117;1.012
10.856290;-0.0059;-0.0081;1.0044;1.004
10.858033;-0.0044;-0.0068;1.0014;1.001
10.860200;-0.0073;-0.0120;1.0010;1.001
10.864974;-0.0103;-0.0125;1.0085;1.009
10.865401;-0.0100;-0.0129;1.0102;1.010
10.866390;-0.0098;-0.0086;1.0097;1.010
10.868406;-0.0095;-0.0029;1.0083;1.008
10.870174;-0.0098;-0.0049;1.0093;1.009
10.872123;-0.0093;-0.0081;1.0163;1.016
10.874083;-0.0086;-0.0086;1.0195;1.020
10.876021;-0.0090;-0.0115;1.0161;1.016
10.881575;-0.0093;-0.0117;1.0032;1.003
10.882218;-0.0107;-0.0129;0.9995;1.000
10.882701;-0.0100;-0.0120;1.0027;1.003
10.885391;-0.0110;-0.0095;1.0185;1.019
10.886551;-0.0112;-0.0095;1.0286;1.029
10.889029;-0.0110;-0.0100;1.0271;1.027
10.890086;-0.0105;-0.0105;1.0036;1.004
10.892359;-0.0086;-0.0115;0.9931;0.993
10.901347;-0.0078;-0.0110;0.9929;0.993
10.901953;-0.0088;-0.0115;1.0039;1.004
10.902331;-0.0105;-0.0081;1.0286;1.029
10.902800;-0.0071;-0.0049;1.0249;1.025
10.903157;-0.0054;-0.0059;1.0124;1.012
10.904725;-0.0066;-0.0086;0.9900;0.990
10.907099;-0.0073;-0.0110;0.9900;0.990
10.911235;-0.0078;-0.0105;0.9997;1.000
10.912975;-0.0073;-0.0093;1.0193;1.019
10.914867;-0.0078;-0.0086;1.0168;1.017
10.916462;-0.0088;-0.0105;1.0073;1.007
10.919481;-0.0090;-0.0115;0.9961;0.996
10.920092;-0.0095;-0.0110;0.9963;0.996
10.920784;-0.0088;-0.0093;1.0085;1.009
10.922379;-0.0073;-0.0103;1.0198;1.020
10.924408;-0.0071;-0.0105;1.0190;1.019
10.926024;-0.0081;-0.0115;1.0100;1.010
10.928094;-0.0083;-0.0139;1.0071;1.007
10.929966;-0.0078;-0.0137;1.0088;1.009
10.931986;-0.0078;-0.0120;1.0146;1.015
10.935342;-0.0103;-0.0107;1.0141;1.014
10.935928;-0.0105;-0.0105;1.0134;1.014
10.937934;-0.0120;-0.0127;1.0146;1.015
10.940335;-0.0115;-0.0120;1.0137;1.014
10.942133;-0.0093;-0.0132;1.0078;1.008
10.944302;-0.0090;-0.0115;1.0049;1.005
10.946236;-0.0095;-0.0117;1.0085;1.009
10.948395;-0.0112;-0.0132;1.0203;1.020
10.950208;-0.0098;-0.0134;1.0168;1.017
10.952307;-0.0081;-0.0120;1.0078;1.008
10.954627;-0.0086;-0.0100;0.9917;0.992
10.956257;-0.0088;-0.0098;0.9914;0.992
10.958168;-0.0100;-0.0117;0.9966;0.997
10.960301;-0.0103;-0.0112;1.0105;1.011
10.965102;-0.0100;-0.0105;1.0124;1.013
10.965897;-0.0112;-0.0100;1.0095;1.010
10.966267;-0.0105;-0.0103;0.9951;0.995
10.968464;-0.0098;-0.0105;0.9919;0.992
10.972375;-0.0115;-0.0139;0.9980;0.998
10.972794;-0.0105;-0.0169;1.0132;1.013
10.974255;-0.0117;-0.0166;1.0185;1.019
10.976548;-0.0120;-0.0144;1.0156;1.016
10.983615;-0.0115;-0.0166;1.0051;1.005
10.984240;-0.0110;-0.0178;0.9992;0.999
10.984610;-0.0076;-0.0139;0.9941;0.994
10.984968;-0.0090;-0.0129;0.9973;0.997
10.986880;-0.0112;-0.0164;1.0129;1.013
10.988499;-0.0103;-0.0149;1.0222;1.022
10.990195;-0.0105;-0.0137;1.0200;1.020
10.992099;-0.0100;-0.0132;1.0044;1.005
10.994698;-0.0112;-0.0151;0.9983;0.998
11.001006;-0.0120;-0.0166;1.0005;1.001
11.002887;-0.0081;-0.0139;1.0105;1.011
11.004468;-0.0083;-0.0125;1.0168;1.017
11.005337;-0.0083;-0.0129;1.0195;1.020
11.006989;-0.0100;-0.0137;1.0071;1.007
11.008388;-0.0100;-0.0139;0.9995;1.000
11.011822;-0.0076;-0.0122;0.9961;0.996
11.012787;-0.0093;-0.0105;1.0083;1.008
11.013998;-0.0110;-0.0095;1.0137;1.014
11.015144;-0.0105;-0.0071;1.0161;1.016
11.016485;-0.0088;-0.0083;1.0107;1.011
11.019797;-0.0086;-0.0100;1.0061;1.006
11.021282;-0.0110;-0.0098;0.9951;0.995
11.022486;-0.0107;-0.0100;0.9936;0.994
11.024323;-0.0100;-0.0100;1.0034;1.003
11.026219;-0.0098;-0.0117;1.0229;1.023
11.029218;-0.0100;-0.0127;1.0283;1.028
11.030410;-0.0112;-0.0137;1.0198;1.020
11.032176;-0.0122;-0.0137;1.0007;1.001
11.034942;-0.0117;-0.0127;0.9961;0.996
11.036241;-0.0095;-0.0120;1.0051;1.005
11.039358;-0.0093;-0.0093;1.0242;1.024
11.040310;-0.0088;-0.0083;1.0283;1.028
11.042538;-0.0090;-0.0090;1.0242;1.024
11.045661;-0.0107;-0.0105;1.0095;1.010
11.047534;-0.0115;-0.0107;1.0022;1.002
11.049066;-0.0105;-0.0083;1.0005;1.001
11.050529;-0.0081;-0.0071;1.0056;1.006
11.052413;-0.0071;-0.0064;1.0225;1.022
11.054687;-0.0090;-0.0076;1.0269;1.027
11.057452;-0.0081;-0.0081;1.0229;1.023
11.058842;-0.0054;-0.0090;1.0100;1.010
11.060799;-0.0061;-0.0078;1.0032;1.003
11.062731;-0.0068;-0.0059;1.0024;1.002
11.065208;-0.0086;-0.0051;1.0073;1.007
11.066396;-0.0083;-0.0066;1.0129;1.013
11.068407;-0.0100;-0.0056;1.0229;1.023
11.070338;-0.0120;-0.0049;1.0183;1.018
11.072654;-0.0115;-0.0042;1.0112;1.011
11.074294;-0.0083;-0.0071;0.9997;1.000
11.076332;-0.0054;-0.0071;1.0027;1.003
11.082324;-0.0056;-0.0064;1.0085;1.009
11.083459;-0.0071;-0.0093;1.0171;1.017
11.084037;-0.0073;-0.0098;1.0159;1.016
11.084589;-0.0078;-0.0095;1.0115;1.012
11.088430;-0.0090;-0.0083;0.9995;1.000
11.089013;-0.0090;-0.0078;0.9956;0.996
11.109430;-0.0061;-0.0056;0.9978;0.998
11.110358;-0.0076;-0.0061;1.0078;1.008
11.111072;-0.0071;-0.0076;1.0112;1.011
11.111617;-0.0098;-0.0112;1.0063;1.006
11.112237;-0.0073;-0.0129;0.9992;0.999
11.112771;-0.0081;-0.0125;0.9970;0.997
11.113264;-0.0120;-0.0110;0.9988;0.999
11.113768;-0.0120;-0.0090;1.0039;1.004
11.114286;-0.0117;-0.0105;1.0071;1.007
11.114884;-0.0098;-0.0125;1.0107;1.011
11.115503;-0.0095;-0.0117;1.0036;1.004
11.116227;-0.0090;-0.0117;0.9978;0.998
11.116774;-0.0090;-0.0147;0.9926;0.993
11.117279;-0.0100;-0.0142;0.9951;0.995
11.119873;-0.0103;-0.0137;1.0027;1.003
11.120736;-0.0086;-0.0117;1.0054;1.005
11.123078;-0.0090;-0.0110;1.0061;1.006
11.129919;-0.0107;-0.0117;1.0095;1.010
11.130951;-0.0112;-0.0169;1.0105;1.011
11.131454;-0.0112;-0.0173;1.0061;1.006
11.131956;-0.0095;-0.0151;0.9985;0.999
11.132898;-0.0095;-0.0147;0.9966;0.997
11.134841;-0.0105;-0.0142;1.0010;1.001
11.136683;-0.0100;-0.0134;1.0107;1.011
11.138184;-0.0110;-0.0142;1.0127;1.013
11.140485;-0.0120;-0.0154;1.0119;1.012
11.143054;-0.0139;-0.0166;1.0024;1.003
11.144248;-0.0137;-0.0151;0.9963;0.997
11.146728;-0.0088;-0.0100;0.9858;0.986
11.148291;-0.0078;-0.0090;0.9887;0.989
11.150137;-0.0071;-0.0090;1.0080;1.008
11.152207;-0.0083;-0.0112;1.0168;1.017
11.154230;-0.0086;-0.0122;1.0137;1.014
11.156485;-0.0088;-0.0134;1.0019;1.002
11.158303;-0.0105;-0.0156;0.9944;0.995
11.160408;-0.0095;-0.0156;0.9946;0.995
11.162745;-0.0088;-0.0115;0.9995;1.000
11.164073;-0.0093;-0.0090;1.0095;1.010
11.166600;-0.0090;-0.0105;1.0146;1.015
11.168270;-0.0105;-0.0115;1.0176;1.018
11.171372;-0.0081;-0.0107;1.0061;1.006
11.172099;-0.0086;-0.0120;1.0005;1.001
11.174093;-0.0095;-0.0137;0.9985;0.999
11.176543;-0.0095;-0.0137;1.0051;1.005
11.182125;-0.0100;-0.0151;1.0227;1.023
11.182870;-0.0100;-0.0142;1.0244;1.025
11.183268;-0.0093;-0.0137;1.0185;1.019
11.184104;-0.0095;-0.0156;1.0075;1.008
11.186768;-0.0098;-0.0137;1.0073;1.007
11.188762;-0.0110;-0.0129;1.0105;1.011
11.190314;-0.0120;-0.0115;1.0149;1.015
11.193269;-0.0103;-0.0090;1.0154;1.015
11.195585;-0.0098;-0.0086;1.0151;1.015
11.202140;-0.0107;-0.0095;1.0129;1.013
11.203147;-0.0107;-0.0095;1.0141;1.014
11.204043;-0.0103;-0.0134;1.0159;1.016
11.204411;-0.0083;-0.0134;1.0100;1.010
11.204763;-0.0081;-0.0132;1.0049;1.005
11.206109;-0.0081;-0.0122;0.9980;0.998
11.208375;-0.0095;-0.0129;1.0005;1.001
11.214560;-0.0095;-0.0132;1.0054;1.005
11.215250;-0.0115;-0.0120;1.0154;1.016
11.215600;-0.0105;-0.0122;1.0178;1.018
11.216148;-0.0110;-0.0120;1.0075;1.008
11.218328;-0.0083;-0.0110;0.9975;0.998
11.220329;-0.0088;-0.0115;0.9995;1.000
11.222574;-0.0083;-0.0132;1.0119;1.012
11.226299;-0.0088;-0.0117;1.0232;1.023
11.226871;-0.0083;-0.0125;1.0227;1.023
11.228467;-0.0078;-0.0098;1.0083;1.008
11.230250;-0.0081;-0.0100;0.9948;0.995
11.232583;-0.0098;-0.0122;0.9948;0.995
11.234294;-0.0103;-0.0149;1.0110;1.011
11.236359;-0.0103;-0.0139;1.0222;1.022
11.242256;-0.0129;-0.0132;1.0293;1.029
11.243035;-0.0110;-0.0122;1.0119;1.012
11.243385;-0.0100;-0.0112;1.0005;1.001
11.244863;-0.0064;-0.0090;0.9931;0.993
11.246770;-0.0076;-0.0088;1.0127;1.013
11.248784;-0.0090;-0.0083;1.0239;1.024
11.250568;-0.0093;-0.0093;1.0261;1.026
11.252180;-0.0088;-0.0129;1.0058;1.006
11.254162;-0.0086;-0.0137;0.9963;0.996
11.256121;-0.0088;-0.0137;0.9931;0.993
11.258304;-0.0095;-0.0139;0.9988;0.999
11.260726;-0.0076;-0.0105;1.0198;1.020
11.262534;-0.0093;-0.0115;1.0254;1.025
11.264380;-0.0083;-0.0125;1.0181;1.018
11.267049;-0.0088;-0.0110;0.9922;0.992
11.268468;-0.0078;-0.0093;0.9809;0.981
11.270274;-0.0076;-0.0090;0.9878;0.988
11.272174;-0.0078;-0.0093;1.0166;1.017
11.274117;-0.0078;-0.0081;1.0239;1.024
11.277104;-0.0066;-0.0073;1.0141;1.014
11.281687;-0.0098;-0.0112;0.9936;0.994
11.282345;-0.0090;-0.0122;0.9897;0.990
11.282864;-0.0081;-0.0095;1.0007;1.001
11.284376;-0.0086;-0.0081;1.0193;1.019
11.286559;-0.0103;-0.0071;1.0222;1.022
11.289838;-0.0117;-0.0078;1.0117;1.012
11.290957;-0.0120;-0.0093;0.9966;0.997
11.292604;-0.0117;-0.0095;0.9944;0.994
11.294833;-0.0105;-0.0115;1.0007;1.001
11.299096;-0.0098;-0.0093;1.0115;1.012
11.299958;-0.0086;-0.0105;1.0137;1.014
11.300335;-0.0093;-0.0120;1.0061;1.006
11.302219;-0.0093;-0.0120;0.9997;1.000
11.304179;-0.0083;-0.0132;0.9941;0.994
11.306277;-0.0103;-0.0110;1.0039;1.004
11.309054;-0.0100;-0.0093;1.0134;1.014
11.310085;-0.0115;-0.0066;1.0256;1.026
11.312226;-0.0129;-0.0083;1.0190;1.019
11.314379;-0.0132;-0.0115;1.0115;1.012
11.316144;-0.0115;-0.0151;0.9995;1.000
11.318219;-0.0110;-0.0134;1.0012;1.001
11.320274;-0.0105;-0.0132;1.0063;1.006
11.322184;-0.0100;-0.0120;1.0163;1.016
11.324175;-0.0088;-0.0107;1.0181;1.018
11.326366;-0.0071;-0.0093;1.0132;1.013
11.328783;-0.0049;-0.0100;1.0024;1.002
11.330565;-0.0054;-0.0107;0.9980;0.998
11.332663;-0.0086;-0.0107;0.9988;0.999
11.334240;-0.0115;-0.0107;1.0100;1.010
11.336293;-0.0117;-0.0112;1.0161;1.016
11.338425;-0.0110;-0.0122;1.0178;1.018
11.340530;-0.0110;-0.0125;1.0156;1.016
11.342366;-0.0105;-0.0098;1.0036;1.004
11.345229;-0.0098;-0.0086;1.0017;1.002
11.346577;-0.0076;-0.0088;1.0051;1.005
11.348487;-0.0064;-0.0066;1.0097;1.010
11.350617;-0.0078;-0.0098;1.0051;1.005
11.352783;-0.0086;-0.0115;1.0019;1.002
11.354398;-0.0105;-0.0115;1.0017;1.002
11.356290;-0.0110;-0.0142;1.0090;1.009
11.358237;-0.0125;-0.0147;1.0141;1.014
11.360301;-0.0147;-0.0115;1.0151;1.015
11.362836;-0.0151;-0.0120;1.0110;1.011
11.364275;-0.0142;-0.0127;1.0036;1.004
11.366258;-0.0134;-0.0144;1.0046;1.005
11.369060;-0.0120;-0.0127;1.0046;1.005
11.370388;-0.0107;-0.0115;1.0061;1.006
11.372416;-0.0088;-0.0110;1.0127;1.013
11.374329;-0.0078;-0.0100;1.0154;1.015
11.376360;-0.0081;-0.0110;1.0144;1.014
11.381458;-0.0090;-0.0117;1.0073;1.007
11.382096;-0.0090;-0.0115;1.0032;1.003
11.382568;-0.0078;-0.0129;1.0036;1.004
11.384647;-0.0100;-0.0129;1.0078;1.008
11.386535;-0.0120;-0.0132;1.0163;1.017
11.389373;-0.0129;-0.0147;1.0163;1.017
11.390191;-0.0122;-0.0142;1.0124;1.013
11.392602;-0.0105;-0.0132;1.0034;1.004
11.396365;-0.0090;-0.0105;1.0012;1.001
11.397042;-0.0088;-0.0090;1.0044;1.004
11.398301;-0.0054;-0.0081;1.0093;1.009
11.400150;-0.0027;-0.0076;1.0090;1.009
11.402257;-0.0032;-0.0081;1.0090;1.009
11.404342;-0.0064;-0.0112;1.0068;1.007
11.406347;-0.0064;-0.0129;1.0066;1.007
11.408539;-0.0068;-0.0139;1.0127;1.013
11.410270;-0.0095;-0.0129;1.0183;1.018
11.412605;-0.0093;-0.0115;1.0176;1.018
11.414616;-0.0086;-0.0076;1.0105;1.011
11.417245;-0.0095;-0.0090;1.0134;1.013
11.419073;-0.0103;-0.0110;1.0185;1.019
11.420581;-0.0107;-0.0132;1.0229;1.023
11.422776;-0.0061;-0.0105;1.0127;1.013
11.424536;-0.0064;-0.0110;1.0066;1.007
11.426728;-0.0083;-0.0115;1.0088;1.009
11.429758;-0.0086;-0.0115;1.0149;1.015
11.432254;-0.0120;-0.0117;1.0249;1.025
11.433228;-0.0120;-0.0120;1.0232;1.023
11.434610;-0.0122;-0.0122;1.0185;1.019
11.436634;-0.0090;-0.0125;1.0056;1.006
11.438721;-0.0107;-0.0127;1.0000;1.000
11.440496;-0.0110;-0.0134;1.0061;1.006
11.442387;-0.0115;-0.0110;1.0239;1.024
11.446670;-0.0122;-0.0120;1.0266;1.027
11.448506;-0.0122;-0.0120;1.0198;1.020
11.449291;-0.0134;-0.0110;0.9983;0.998
11.450696;-0.0127;-0.0122;0.9922;0.992
11.453263;-0.0105;-0.0132;0.9958;0.996
11.454705;-0.0105;-0.0110;1.0137;1.014
11.456444;-0.0105;-0.0100;1.0205;1.021
11.458368;-0.0095;-0.0098;1.0203;1.020
11.460483;-0.0095;-0.0137;1.0071;1.007
11.464055;-0.0110;-0.0144;0.9992;0.999
11.465249;-0.0117;-0.0125;0.9956;0.996
11.466403;-0.0093;-0.0112;1.0112;1.011
11.468414;-0.0086;-0.0105;1.0198;1.020
11.470677;-0.0088;-0.0086;1.0239;1.024
11.472786;-0.0088;-0.0083;1.0173;1.017
11.474674;-0.0068;-0.0088;0.9988;0.999
11.477165;-0.0071;-0.0129;0.9956;0.996
11.481929;-0.0083;-0.0129;0.9992;0.999
11.482664;-0.0083;-0.0112;1.0058;1.006
11.483045;-0.0125;-0.0115;1.0146;1.015
11.484559;-0.0132;-0.0117;1.0161;1.016
11.489019;-0.0117;-0.0120;1.0122;1.012
11.489507;-0.0090;-0.0110;1.0014;1.002
11.491004;-0.0083;-0.0103;0.9958;0.996
11.492376;-0.0056;-0.0090;0.9929;0.993
11.494677;-0.0049;-0.0083;0.9956;0.996
11.505957;-0.0061;-0.0083;1.0036;1.004
11.506680;-0.0081;-0.0098;1.0115;1.012
11.507074;-0.0083;-0.0103;1.0119;1.012
11.507422;-0.0076;-0.0125;1.0046;1.005
